Date,Close,High,Low,Open,Volume
01-05-2018,123.7099991,123.9800034,123.3899994,123.9000015,7551600
02-05-2018,123.6500015,124.5400009,123.5800018,123.9000015,7614000
03-05-2018,124.2799988,124.7600021,124.2399979,124.6600037,4857400
04-05-2018,124.5400009,124.6500015,124,124.0999985,5883600
07-05-2018,124.5699997,124.6999969,124.3000031,124.5,3397500
08-05-2018,124.5899963,124.9499969,123.7900009,124.1399994,5551100
09-05-2018,124.3300018,124.8700027,124.2399979,124.4499969,4405600
10-05-2018,125.1800003,125.3700027,124.75,125.2200012,5218400
11-05-2018,125,125.5899963,124.9400024,125.5699997,4299200
14-05-2018,124.4899979,125.2099991,124.4400024,125.1600037,3753200
15-05-2018,122.4800034,122.8199997,122.1299973,122.8199997,10911900
16-05-2018,122.2900009,122.6100006,122.0299988,122.3799973,4943300
17-05-2018,122.3600006,122.4300003,122.0400009,122.2300034,7781300
18-05-2018,122.4100037,122.6500015,122.0100021,122.0500031,6837100
21-05-2018,122.4800034,122.5299988,121.9700012,122.1600037,4126700
22-05-2018,122.4100037,122.7399979,122.3399963,122.6999969,4579600
23-05-2018,122.5400009,122.7399979,122.1100006,122.1399994,7007300
24-05-2018,123.5899963,123.8199997,123.0800018,123.0999985,8850100
25-05-2018,123.2099991,123.6999969,123.2099991,123.6600037,7920700
29-05-2018,123.1900024,123.6399994,122.6600037,122.8399963,9013200
30-05-2018,123.3700027,123.6100006,123.1699982,123.1699982,4573700
31-05-2018,123.0999985,123.7799988,123.0999985,123.2600021,7862500
01-06-2018,122.4899979,123.0899963,122.4400024,122.5800018,8059100
04-06-2018,122.3700027,122.9300003,122.3700027,122.8499985,4345400
05-06-2018,122.8499985,123.2300034,122.2799988,122.5500031,6864200
06-06-2018,122.9199982,123.3499985,122.6299973,123.0800018,4083700
07-06-2018,122.8600006,123.1500015,122.6900024,122.9599991,3700700
08-06-2018,123.0100021,123.1200027,122.9100037,123.0800018,3865700
11-06-2018,123.2300034,123.4199982,123.0199966,123.0999985,3201200
12-06-2018,122.8199997,123.1800003,122.6399994,122.9499969,7279600
13-06-2018,123.1900024,123.3399963,122.4700012,122.8399963,5867700
14-06-2018,123.3799973,123.8600006,123.3199997,123.6299973,8015400
15-06-2018,121.3399963,122.1999969,120.8300018,122.1800003,14537000
18-06-2018,121.1100006,121.4400024,120.9899979,121.3499985,3846000
19-06-2018,120.8000031,121.0299988,120.5800018,120.8099976,4925800
20-06-2018,120.2600021,120.8099976,120.1600037,120.7900009,4548500
21-06-2018,120.0500031,120.3199997,119.8199997,119.9199982,5681900
22-06-2018,120.3399963,120.4000015,120.0999985,120.2099991,4489400
25-06-2018,119.8899994,120.2300034,119.8300018,120,9300200
26-06-2018,119.2600021,119.5899963,119.0899963,119.2799988,8674500
27-06-2018,118.5800018,119.0500031,118.4800034,118.9599991,6480100
28-06-2018,118.2200012,118.6699982,118.0100021,118.5899963,7760500
29-06-2018,118.6500015,118.9400024,118.2600021,118.4300003,8002800
02-07-2018,117.4599991,118.2099991,117.4000015,118.1800003,12021900
03-07-2018,118.6500015,119.0800018,118.3799973,118.4100037,8901000
05-07-2018,119.0500031,119.3300018,118.7699966,118.9199982,4951900
06-07-2018,118.8600006,119.0299988,118.7300034,118.9700012,2946900
09-07-2018,119.1500015,119.7300034,119.1399994,119.6500015,4074900
10-07-2018,118.9300003,119,118.6100006,118.8899994,3754800
11-07-2018,117.6399994,118.5299988,117.6200027,118.4499969,6974500
12-07-2018,118.1299973,118.2600021,117.9400024,118,4585300
13-07-2018,117.6100006,117.75,117.4499969,117.6200027,5444300
16-07-2018,117.5500031,117.6299973,117.2799988,117.5100021,3670700
17-07-2018,116.2799988,116.9300003,116.1200027,116.7200012,7939600
18-07-2018,116.3099976,116.3499985,115.8300018,116.0299988,5391800
19-07-2018,115.8099976,116.4700012,115.1200027,115.1299973,14227600
20-07-2018,116.5599976,116.7099991,116.2399979,116.4000015,7892000
23-07-2018,116,116.3099976,115.7600021,116.25,6247100
24-07-2018,116.0400009,116.4300003,115.9100037,116.2200012,4801000
25-07-2018,116.6800003,116.8399963,116.2699966,116.7900009,5479600
26-07-2018,115.7699966,116.5100021,115.7699966,116.2399979,6382700
27-07-2018,115.8300018,116.2399979,115.7699966,115.9199982,5242000
30-07-2018,115.6500015,116.0199966,115.6399994,115.8000031,4157400
31-07-2018,115.9899979,116.3499985,115.3899994,115.4700012,5508500
01-08-2018,115.1399994,115.6999969,115.1299973,115.6299973,7941700
02-08-2018,114.5199966,115.2300034,114.4199982,115.1699982,6204200
03-08-2018,114.9199982,115.5299988,114.8600006,115.0899963,5953200
06-08-2018,114.3300018,114.7200012,114.3099976,114.5599976,5811600
07-08-2018,114.5899963,114.9400024,114.4199982,114.8499985,5188000
08-08-2018,114.9100037,114.9499969,114.4100037,114.75,3808000
09-08-2018,114.7399979,115.1200027,114.6900024,115.0199966,4253000
10-08-2018,114.6900024,115.2300034,114.6100006,114.8099976,6757900
13-08-2018,112.9599991,113.8099976,112.8300018,113.8099976,9150900
14-08-2018,113.0699997,113.4800034,112.8399963,113.25,7085900
15-08-2018,111.1900024,112.1800003,111.0599976,112.1699982,12398400
16-08-2018,111.0999985,111.8799973,111.0999985,111.4599991,7484600
17-08-2018,112.1299973,112.1500015,111.3799973,111.6900024,8471000
20-08-2018,112.6900024,112.7399979,112.1600037,112.3799973,5313400
21-08-2018,113.0199966,113.0999985,112.4400024,112.7699966,5042400
22-08-2018,113.2699966,113.4899979,113.0699997,113.3899994,6215600
23-08-2018,112.1999969,112.8799973,112.0599976,112.6800003,5500100
24-08-2018,114.1600037,114.4199982,113.2099991,113.25,9214700
27-08-2018,114.5899963,114.7799988,114.1200027,114.1200027,4364000
28-08-2018,113.6800003,114.8700027,113.5500031,114.7600021,6101400
29-08-2018,114.1999969,114.2099991,113.8499985,114.1600037,5616300
30-08-2018,113.6399994,113.9300003,113.2399979,113.9199982,5431600
31-08-2018,113.5100021,114.0599976,113.4400024,113.7200012,5048700
04-09-2018,112.9300003,113.0699997,112.6100006,112.75,6617500
05-09-2018,113.3199997,113.4400024,113.1200027,113.3600006,4459200
06-09-2018,113.5400009,114.2600021,113.2799988,113.8899994,4784700
07-09-2018,113.2300034,113.5999985,112.9700012,113.2600021,3714000
10-09-2018,113.1500015,113.4300003,113,113.2600021,2316500
11-09-2018,113.2200012,113.3700027,112.4199982,112.6500015,3791300
12-09-2018,114.1699982,114.3899994,113.0599976,113.1200027,6315900
13-09-2018,113.7600021,114.7799988,113.5800018,114.7200012,5635900
14-09-2018,113.0199966,113.9000015,112.9100037,113.7900009,5375600
17-09-2018,113.6100006,114.0299988,113.5500031,113.5999985,4727300
18-09-2018,113.4400024,113.9100037,113.2799988,113.7900009,4737800
19-09-2018,113.8799973,114.1500015,113.6800003,113.9400024,4223200
20-09-2018,114.2699966,114.3700027,113.8600006,114.2099991,4384200
21-09-2018,113.4899979,113.6800003,112.7900009,112.8700027,6831400
24-09-2018,113.4700012,113.9599991,113.4300003,113.6800003,4435300
25-09-2018,113.6500015,113.8899994,113.5699997,113.75,3004800
26-09-2018,113.0500031,113.5999985,112.6600037,113.1100006,8297300
27-09-2018,112.0500031,112.4199982,111.8499985,112.0999985,7683400
28-09-2018,112.7600021,113,112.0699997,112.1600037,6020600
01-10-2018,112.5699997,112.6200027,112.1500015,112.4000015,3892600
02-10-2018,113.8700027,114.3300018,113.6100006,113.6999969,10776700
03-10-2018,113.4199982,114.0500031,113.2600021,113.8700027,6674500
04-10-2018,113.4800034,114.1900024,113.2600021,113.8300018,6616200
05-10-2018,113.8000031,114.0999985,113.5699997,113.8099976,7994400
08-10-2018,112.5400009,112.5899963,111.9000015,112.25,12111600
09-10-2018,112.5999985,112.6699982,111.9700012,112.3700027,8352300
10-10-2018,112.8799973,112.9599991,112.25,112.4700012,10571300
11-10-2018,115.7799988,116.0400009,114.0899963,114.1999969,26810900
12-10-2018,115.2300034,115.7099991,115.0800018,115.5800018,12939300
15-10-2018,116,116.5299988,115.8899994,116.1200027,11828400
16-10-2018,115.8000031,116.5999985,115.8000031,116.4899979,9531800
17-10-2018,115.7900009,116.3300018,115.6800003,115.8899994,7078600
18-10-2018,115.9199982,116.4100037,115.6299973,115.8300018,7964100
19-10-2018,116.0100021,116.2399979,115.9599991,116.2300034,7453900
22-10-2018,115.7099991,115.7799988,115.4300003,115.5699997,5200500
23-10-2018,116.3899994,117.25,116.3300018,117.1600037,12704200
24-10-2018,116.6600037,116.7200012,116.1100006,116.3799973,8563300
25-10-2018,116.4000015,116.7300034,116.1900024,116.5800018,8303500
26-10-2018,116.7699966,117.6500015,116.4599991,116.8300018,15733100
29-10-2018,116.3099976,116.5400009,115.8399963,116.4100037,8732500
30-10-2018,115.8000031,116.0400009,115.6399994,115.8499985,7233300
31-10-2018,115.1500015,115.1699982,114.6600037,114.8899994,11409300
01-11-2018,116.6299973,117.0699997,116.1800003,116.3300018,13662900
02-11-2018,116.6500015,116.9800034,116.3899994,116.6100006,8796900
05-11-2018,116.3700027,116.6699982,116.2300034,116.2799988,6291500
06-11-2018,116.0400009,116.5299988,115.7399979,116.4400024,7270800
07-11-2018,116.0299988,116.3499985,115.9000015,116.2600021,8392100
08-11-2018,115.7799988,116.1500015,115.5,115.7699966,7638800
09-11-2018,114.4800034,114.75,114.1399994,114.5999985,14159200
12-11-2018,113.6600037,114.0500031,113.5800018,114.0100021,7498600
13-11-2018,113.6999969,113.9300003,113.4199982,113.7200012,9309000
14-11-2018,114.6399994,115.0599976,113.4599991,113.5299988,13950200
15-11-2018,114.7699966,114.9899979,114.5599976,114.8300018,8910600
16-11-2018,115.6200027,115.8799973,115.3700027,115.8300018,8577000
19-11-2018,115.6699982,115.9199982,115.3700027,115.4499969,8508300
20-11-2018,115.6699982,115.9499969,115.3700027,115.9400024,9075100
21-11-2018,115.8600006,116.3499985,115.8600006,115.9400024,8834200
23-11-2018,115.7699966,115.8799973,115.5899963,115.7600021,3726600
26-11-2018,115.6399994,115.8700027,115.5299988,115.8399963,4018600
27-11-2018,114.9499969,115.6299973,114.5999985,115.5500031,9671100
28-11-2018,115.3799973,116.0699997,114.5899963,114.7600021,13788800
29-11-2018,115.7399979,116.2399979,115.5599976,115.9700012,6479300
30-11-2018,115.5400009,115.6600037,115.0400009,115.4199982,8169600
03-12-2018,116.4100037,116.7699966,116.3000031,116.5999985,8469500
04-12-2018,117.1200027,117.3899994,116.9300003,117.3700027,7186100
06-12-2018,117.1399994,117.6900024,116.9199982,117.3799973,9267600
07-12-2018,118.0899963,118.2300034,117.5400009,117.6200027,10402900
10-12-2018,117.6800003,117.9400024,117.4199982,117.6999969,8117900
11-12-2018,117.5400009,117.8899994,117.3499985,117.6699982,6395400
12-12-2018,117.7900009,117.9499969,117.6100006,117.6999969,4136800
13-12-2018,117.5299988,117.6200027,117.2600021,117.5400009,4131800
14-12-2018,117.0599976,117.3000031,116.5800018,116.6299973,7501700
17-12-2018,117.8700027,118.0299988,117.3499985,117.3700027,8454900
18-12-2018,118.1500015,118.1999969,117.8099976,117.8499985,7542900
19-12-2018,117.4300003,118.9599991,117.4000015,118.2399979,13827500
20-12-2018,119.2399979,119.7399979,118.6800003,119.1100006,18615100
21-12-2018,118.7200012,119.25,118.5699997,119.1900024,13629800
24-12-2018,120.0199966,120.1399994,119.5699997,119.5699997,9736400
26-12-2018,119.6600037,121,119.5699997,120.6200027,14293500
27-12-2018,120.5699997,120.9000015,120.1399994,120.5699997,11874400
28-12-2018,121.0599976,121.0800018,120.7200012,120.8000031,6864700
31-12-2018,121.25,121.2600021,120.8300018,120.9800034,8449400
02-01-2019,121.3300018,121.75,120.8799973,121.3499985,12776200
03-01-2019,122.4300003,122.4599991,121.7300034,121.7799988,15440800
04-01-2019,121.4400024,121.5999985,120.6900024,121.3199997,13334000
07-01-2019,121.8600006,122.2200012,121.5699997,122.1600037,7473600
08-01-2019,121.5299988,121.7099991,121.0599976,121.1500015,7643100
09-01-2019,122.3099976,122.3399963,121.4400024,121.4499969,10555900
10-01-2019,121.5899963,122.1800003,121.5699997,121.9800034,6672000
11-01-2019,121.8000031,122.0500031,121.6600037,121.7399979,8622400
14-01-2019,122.0899963,122.2399979,121.8700027,122.1500015,6477100
15-01-2019,121.8799973,122.3799973,121.6200027,122.2799988,7512500
16-01-2019,122.2699966,122.4400024,122.0199966,122.0400009,6878100
17-01-2019,122.1100006,122.2600021,121.8099976,122.0299988,8558500
18-01-2019,121.0199966,121.5199966,121.0199966,121.2300034,10896000
22-01-2019,121.4499969,121.5,120.9000015,121.1800003,7896500
23-01-2019,121.2799988,121.5400009,120.8600006,120.9599991,5224900
24-01-2019,121.0899963,121.3600006,120.9199982,121.1600037,5662500
25-01-2019,122.8600006,122.9100037,122.0199966,122.0199966,11103300
28-01-2019,123.2900009,123.2900009,122.7200012,122.75,8522200
29-01-2019,123.9800034,124,123.4599991,123.7099991,11610200
30-01-2019,124.6900024,125.0699997,123.6999969,123.9100037,12104000
31-01-2019,124.75,125.2300034,124.6200027,125.1800003,10209500
01-02-2019,124.5,125.0500031,124.3700027,124.8899994,12485500
04-02-2019,123.9599991,124.2900009,123.8199997,123.9899979,6878900
05-02-2019,124.2799988,124.4199982,124.0500031,124.2900009,6291100
06-02-2019,123.4400024,124.1900024,123.4000015,124.1600037,6595100
07-02-2019,123.7399979,123.9499969,123.4400024,123.8000031,5935500
08-02-2019,124.2099991,124.3300018,123.9800034,124.0500031,4235200
11-02-2019,123.5999985,123.8199997,123.1900024,123.1900024,4821800
12-02-2019,123.8600006,124.0299988,123.6100006,123.9599991,4271900
13-02-2019,123.3700027,124.5500031,123.3099976,123.8399963,7640500
14-02-2019,124.0599976,124.1999969,123.5299988,123.8399963,6276500
15-02-2019,124.8000031,125,124.1800003,124.5899963,12190100
19-02-2019,126.6999969,126.7900009,125.9300003,125.9800034,15614000
20-02-2019,126.4800034,127.2099991,126.3099976,127,8889700
21-02-2019,125.0500031,126.2200012,125.0500031,126.1500015,8634600
22-02-2019,125.5,125.9499969,125.3899994,125.5299988,5439400
25-02-2019,125.3700027,125.9000015,125.2300034,125.7799988,4882600
26-02-2019,125.5800018,125.6200027,125.0500031,125.3300018,5153200
27-02-2019,124.6900024,125.2300034,124.4000015,125.1699982,7935600
28-02-2019,123.9899979,124.7099991,123.9800034,124.7099991,7811700
01-03-2019,121.8799973,123.9599991,121.8700027,123.4800034,16411700
04-03-2019,121.5599976,121.8499985,121.1800003,121.5599976,10272600
05-03-2019,121.7200012,121.7300034,121.0299988,121.3799973,7120100
06-03-2019,121.6100006,121.6399994,121.2600021,121.4300003,4820400
07-03-2019,121.5100021,121.7099991,121.1800003,121.2699966,6088800
08-03-2019,122.8399963,122.8899994,122.3700027,122.6999969,10427700
11-03-2019,122.2399979,122.5400009,121.9199982,122.5199966,6708700
12-03-2019,122.9800034,123.0299988,122.4000015,122.5400009,6289900
13-03-2019,123.8399963,123.8799973,123.4300003,123.5599976,7377300
14-03-2019,122.4100037,122.5500031,122.1200027,122.3300018,6778200
15-03-2019,122.9700012,123.4000015,122.9100037,123.0599976,9412000
18-03-2019,123.0400009,123.4000015,122.8899994,123.3000031,7783200
19-03-2019,123.3799973,123.7900009,123.3399963,123.7200012,6558700
20-03-2019,124.1800003,124.4199982,122.6500015,123.6600037,11304900
21-03-2019,123.6800003,124.3700027,123.1100006,124.3600006,7739800
22-03-2019,123.9700012,124.2200012,123.7300034,123.9300003,5874000
25-03-2019,124.9199982,125.1100006,124.4800034,124.5599976,7288300
26-03-2019,124.3000031,124.5100021,124.0699997,124.4800034,5056100
27-03-2019,123.6500015,124.3799973,123.5599976,124.3499985,6595000
28-03-2019,121.9000015,122.3600006,121.7099991,122.2799988,11878300
29-03-2019,122.0100021,122.75,122.0100021,122.6399994,7093900
01-04-2019,121.5299988,122.4300003,121.4599991,122.4000015,13560000
02-04-2019,121.9800034,122.0100021,121.6800003,121.7200012,4475000
03-04-2019,121.8000031,122.0100021,121.6800003,121.7300034,6152200
04-04-2019,122.1100006,122.2399979,120.9599991,121.0999985,7508400
05-04-2019,121.9800034,122.1299973,121.6600037,121.8799973,5114500
08-04-2019,122.5100021,123.0199966,122.4000015,122.9700012,4270800
09-04-2019,123.1500015,123.3499985,123.0299988,123.2600021,4648400
10-04-2019,123.5299988,123.7699966,123.1900024,123.2200012,6344800
11-04-2019,121.9499969,122.75,121.7900009,122.5400009,11694500
12-04-2019,121.8300018,122.3099976,121.8000031,121.9599991,5272800
15-04-2019,121.5999985,121.8199997,121.0999985,121.1999969,4252400
16-04-2019,120.5100021,120.6299973,120.1900024,120.3799973,10097800
17-04-2019,120.2799988,120.5100021,120.1999969,120.4599991,4693900
18-04-2019,120.3700027,120.5400009,120.1500015,120.2399979,4090400
22-04-2019,120.3700027,120.5,120.2699966,120.4599991,2250900
23-04-2019,120.1200027,120.1999969,119.5500031,119.6699982,5574800
24-04-2019,120.4700012,120.7200012,120.0400009,120.0599976,4173000
25-04-2019,120.5699997,121.0999985,120.5,120.7200012,4836900
26-04-2019,121.3700027,121.6699982,121.2200012,121.2600021,6022700
29-04-2019,120.8300018,120.9100037,120.6699982,120.8799973,4469300
30-04-2019,121.1999969,121.3600006,120.8499985,120.8899994,4758600
01-05-2019,120.4000015,121.5500031,120.1800003,121.0299988,12331800
02-05-2019,119.9400024,120.1100006,119.5400009,119.6900024,6759600
03-05-2019,120.6500015,121.0800018,120.4800034,120.5599976,8414400
06-05-2019,120.8099976,121.1200027,120.5400009,120.6100006,3479600
07-05-2019,121.2099991,121.4199982,120.9100037,121.0199966,4010700
08-05-2019,120.9100037,121.5400009,120.7699966,121.5400009,4178800
09-05-2019,121.1999969,121.6200027,120.8600006,120.9599991,5015500
10-05-2019,121.4300003,121.7300034,121.3000031,121.4100037,4586000
13-05-2019,122.6699982,122.8499985,122.3300018,122.6299973,11130900
14-05-2019,122.4599991,122.6600037,122.1200027,122.5999985,5556000
15-05-2019,122.3899994,122.7699966,122.2200012,122.7099991,10299000
16-05-2019,121.5100021,122.0699997,121.1900024,122.0299988,6349400
17-05-2019,120.6500015,121.0599976,120.3300018,121.0299988,6589300
20-05-2019,120.6399994,120.7399979,120.4199982,120.5100021,4345800
21-05-2019,120.3600006,120.3600006,119.8300018,120.0800018,3845600
22-05-2019,120.2399979,120.5,120.1900024,120.3499985,3741800
23-05-2019,121.1699982,121.5199966,120.7699966,120.8199997,6054600
24-05-2019,121.3000031,121.3099976,120.8899994,121.1299973,2324700
28-05-2019,120.8300018,120.8399963,120.4599991,120.8000031,4303500
29-05-2019,120.8700027,121.2600021,120.75,121.1100006,4133200
30-05-2019,121.6900024,121.6900024,120.8000031,120.9599991,7757000
31-05-2019,123.3300018,123.4000015,122.3199997,122.5500031,15367000
03-06-2019,125.1100006,125.3399963,123.9000015,124.0899963,14173600
04-06-2019,125.1500015,125.4199982,124.6100006,124.8799973,7997100
05-06-2019,125.4700012,126.3700027,125.2399979,126.1800003,7637900
06-06-2019,125.8799973,126.4499969,125.8000031,125.9300003,5551800
07-06-2019,126.5899963,127.25,126.3199997,126.7900009,8145900
10-06-2019,125.3300018,125.5299988,125.0699997,125.4599991,5410000
11-06-2019,125.1800003,125.4000015,124.8799973,124.9400024,4757800
12-06-2019,125.8300018,126.1999969,125.5599976,125.5999985,5756200
13-06-2019,126.5999985,126.7699966,125.9599991,126.0299988,5374800
14-06-2019,126.5599976,127.6299973,126.2600021,127.2099991,9226100
17-06-2019,126.4800034,126.7699966,126.1699982,126.6999969,4763300
18-06-2019,127.1200027,127.75,126.3899994,127.5800018,10309600
19-06-2019,127.8899994,127.9899979,126.6999969,126.7699966,11660600
20-06-2019,131.1100006,131.4900055,130.1900024,130.4100037,18636300
21-06-2019,131.9799957,132.1699982,131.0700073,131.7700043,15068000
24-06-2019,133.9400024,134.0399933,132.5800018,132.7700043,17851800
25-06-2019,134.1999969,135.5500031,133.2100067,134.8999939,24772200
26-06-2019,132.9700012,133.5500031,132.4100037,132.9900055,12016400
27-06-2019,132.8399963,132.9700012,132.2599945,132.3800049,8412800
28-06-2019,133.1999969,133.3399963,132.6100006,133.0500031,8077000
01-07-2019,130.6199951,131.7599945,130.5500031,131.5599976,13317700
02-07-2019,133.4100037,133.6300049,131.1600037,131.2700043,13282100
03-07-2019,133.6300049,134.1000061,133.2299957,133.6100006,6351500
05-07-2019,132.1399994,132.3200073,130.8099976,131.4600067,11536600
08-07-2019,131.2899933,132.3399963,131.2799988,132.1799927,8028900
09-07-2019,131.75,132.1000061,131.1600037,131.4299927,6633400
10-07-2019,133.8300018,133.8699951,132.3500061,132.9400024,13920600
11-07-2019,132.6999969,133.6999969,132.4100037,133.5800018,7535100
12-07-2019,133.5299988,133.6900024,132.5299988,132.8899994,6309500
15-07-2019,133.5299988,133.5299988,132.8099976,133.1799927,4026600
16-07-2019,132.3999939,133.3000031,132.1300049,133.1799927,7966000
17-07-2019,134.5800018,134.6000061,132.8899994,133,11288300
18-07-2019,136.4799957,136.6300049,133.6100006,133.8300018,18448200
19-07-2019,134.4700012,136.0299988,133.9700012,135.4499969,18079200
22-07-2019,134.4499969,134.8200073,134.3200073,134.5599976,7570400
23-07-2019,133.6900024,134.9499969,133.5599976,134.4299927,9981400
24-07-2019,134.3699951,134.8399963,133.9799957,134.5899963,6715200
25-07-2019,133.4199982,134.2799988,133.0899963,134.2400055,11708200
26-07-2019,133.6399994,134.2899933,133.5899963,134.2400055,6249900
29-07-2019,134.5299988,134.7299957,133.4400024,134.0599976,9162400
30-07-2019,134.9799957,135.1799927,134.4100037,134.7599945,9458700
31-07-2019,133.2100067,135.4199982,133.0200043,135.0299988,18797200
01-08-2019,136.4100037,136.4299927,132.3099976,132.4199982,27719800
02-08-2019,135.8899994,136.6000061,135.3699951,135.3899994,13753200
05-08-2019,137.7899933,138.6399994,137.0500031,137.9299927,17519800
06-08-2019,138.9100037,139.0299988,138.0099945,138.3300018,9471200
07-08-2019,141.0200043,142.4700012,140.8800049,141.2799988,26671100
08-08-2019,141.7299957,142.3699951,140.7100067,140.8999939,13108600
09-08-2019,141.2599945,142.0299988,140.9600067,141.2799988,9485900
12-08-2019,142.6300049,143.3800049,141.6399994,141.6699982,15264000
13-08-2019,141.7799988,143.2899933,139.3500061,143.1699982,29842800
14-08-2019,142.75,143.75,142.0500031,142.8999939,20672900
15-08-2019,143.6999969,144.0200043,142.6100006,142.9600067,13467800
16-08-2019,142.7799988,143.1300049,141.8000031,142.75,11728800
19-08-2019,141.1100006,141.7899933,140.8500061,141.3300018,10552700
20-08-2019,142.2100067,142.2599945,141.6000061,141.7700043,7478500
21-08-2019,141.7599945,142.1699982,141.4600067,141.6199951,8114700
22-08-2019,141.3999939,141.8999939,141.1699982,141.3899994,6846500
23-08-2019,144.1699982,144.3300018,141.6399994,141.8399963,20282200
26-08-2019,144.1900024,144.9700012,143.9100037,144.3500061,12195800
27-08-2019,145.5700073,145.6799927,144.2700043,144.3000031,12844100
28-08-2019,145.1600037,145.6799927,144.6399994,145.3899994,11452400
29-08-2019,144.1199951,145.4900055,143.2799988,145.3999939,14762500
30-08-2019,143.75,144.8800049,143.0200043,143.8399963,9642200
03-09-2019,145.75,146.1300049,144.7400055,144.9600067,15615200
04-09-2019,146.6600037,146.8200073,145.5,145.5399933,11285900
05-09-2019,143.1399994,145.0099945,142,144.9799957,20293200
06-09-2019,141.9199982,144.0599976,141.8600006,143.6399994,14175200
09-09-2019,141.3899994,142.4600067,141.1799927,142.3699951,11323800
10-09-2019,140.1799927,141.5299988,140.1600037,141.2299957,12629200
11-09-2019,141.0299988,141.2599945,140.2799988,140.3399963,7453000
12-09-2019,141.3200073,143.1000061,141.1100006,142.6799927,12673700
13-09-2019,140.1499939,141.9900055,140.0599976,141.7299957,13451700
16-09-2019,141.3200073,142.0500031,141.0200043,141.6000061,8094600
17-09-2019,141.6000061,142.1100006,141.2200012,141.8200073,7010200
18-09-2019,140.7100067,142.5299988,139.8099976,141.9299927,15026300
19-09-2019,141.2799988,141.7400055,141.0899963,141.5700073,8057400
20-09-2019,142.9499969,143.0299988,141.4600067,141.6100006,12110000
23-09-2019,143.75,143.9400024,143.0700073,143.2200012,9006500
24-09-2019,144.5099945,144.7700043,142.8800049,143.2100067,10576300
25-09-2019,141.8300018,144.2899933,141.4400024,144.0800018,11648400
26-09-2019,141.7899933,142.5700073,141.5599976,142.1900024,7984600
27-09-2019,141.0599976,141.6799927,140.1600037,140.3500061,9804200
30-09-2019,138.8699951,140.2100067,138.0299988,139.7700043,15459100
01-10-2019,139.6300049,140.1900024,137.8000031,138.0700073,12476200
02-10-2019,141.2599945,141.8800049,140.4600067,140.7899933,11914300
03-10-2019,141.8999939,143.25,141.2899933,141.3600006,12396100
04-10-2019,141.8999939,142.3099976,141.1399994,141.4799957,9651000
07-10-2019,140.6900024,141.7700043,140.2400055,141.1600037,6127200
08-10-2019,141.9199982,142.2899933,141.1699982,142.0299988,10428900
09-10-2019,142.0500031,142.5800018,141.6199951,142.1600037,6927700
10-10-2019,140.8099976,141.6600037,140.5800018,141.5899963,9301700
11-10-2019,140.0299988,140.1900024,138.9100037,139.9700012,11333400
14-10-2019,140.5899963,140.8200073,140.3399963,140.4499969,4006700
15-10-2019,139.6100006,140.3000031,139.2100067,140.2700043,9128300
16-10-2019,140.4100037,140.5299988,139.6999969,140.1399994,10330300
17-10-2019,140.6100006,141.1199951,140.4199982,140.5,6131000
18-10-2019,140.4600067,140.7100067,140.3200073,140.5,6416100
21-10-2019,139.7899933,140.7599945,139.6000061,140.7200012,8306200
22-10-2019,140.1999969,140.3000031,139.7200012,140.1300049,3879700
23-10-2019,140.5299988,141,140.5,140.5899963,4155300
24-10-2019,141.5299988,141.7400055,140.9299927,141.0200043,6174800
25-10-2019,141.8600006,142.8300018,141.3999939,142.7899933,6011500
28-10-2019,140.6399994,141.25,140.3999939,141.25,5442000
29-10-2019,140.25,140.6300049,139.7799988,140,3835400
30-10-2019,141.0200043,141.0399933,139.5500031,140.5399933,6992900
31-10-2019,142.4299927,142.6900024,141.8899994,141.9799957,7050900
01-11-2019,142.5599976,142.8999939,142.0099945,142.2100067,8090000
04-11-2019,142.1499939,142.4499969,141.7400055,142.2599945,4740300
05-11-2019,139.8500061,140.8899994,139.3800049,140.6499939,11782300
06-11-2019,140.4499969,140.7899933,140,140.1199951,6416500
07-11-2019,138.2700043,140.1999969,137.6000061,140.1100006,15214200
08-11-2019,137.3899994,138.3300018,137.3899994,137.7299957,10377400
11-11-2019,137.0599976,137.7899933,136.4400024,137.6100006,7037300
12-11-2019,137.4299927,137.5899963,136.1900024,137.0299988,6448600
13-11-2019,137.9799957,138.2200012,137.6399994,137.8000031,8776000
14-11-2019,138.5599976,138.9400024,137.8699951,138.3899994,5220500
15-11-2019,138.2100067,138.4199982,137.9700012,138.0299988,10106700
18-11-2019,138.6199951,138.8500061,138.3000031,138.4400024,5717900
19-11-2019,138.6900024,138.9700012,138.1300049,138.1300049,4824400
20-11-2019,138.7599945,139,138.1000061,138.5299988,6892100
21-11-2019,138,138.5599976,137.7700043,138.3899994,4197200
22-11-2019,137.7400055,138.4600067,137.6600037,138.3699951,3620300
25-11-2019,137.0800018,137.6199951,136.9900055,137.3200073,6415800
26-11-2019,137.7400055,137.8000031,136.5800018,136.9799957,4724400
27-11-2019,137.0099945,137.2100067,136.8300018,137.0299988,4111000
29-11-2019,137.8600006,138.1300049,137.0800018,137.1000061,4516400
02-12-2019,137.7899933,138.0899963,137.3000031,137.3200073,8274700
03-12-2019,139.1100006,139.5700073,138.9700012,139.0399933,8481700
04-12-2019,138.9199982,139.1699982,138.5899963,139.1600037,6322300
05-12-2019,139,139.4499969,138.7899933,138.8000031,5671500
