Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
22-07-2020,175.6300049,175.7700043,173.7599945,174.0500031,18712500,175.6300049,1.520234036,169.0059982,165.0425989,151.5948493,0.580876479,2020,7,2,3
23-07-2020,177.1799927,178.4100037,175.6499939,176.1699982,23006800,177.1799927,0.882530177,169.5699982,165.3853989,151.7772993,0.577163862,2020,7,3,3
24-07-2020,178.6999969,179.1600037,178.1999969,179.1399994,15601300,178.6999969,0.857887084,170.2149979,165.7277988,151.9611993,0.580905183,2020,7,4,3
27-07-2020,182.2299957,182.8300018,181.5299988,181.8500061,21115600,182.2299957,1.975377079,170.999498,166.1121988,152.1620992,0.682290142,2020,7,0,3
28-07-2020,183.75,184.2599945,181.4199982,182.0200043,21164600,183.75,0.834113103,171.8554977,166.5085989,152.3767992,0.680554556,2020,7,1,3
29-07-2020,185.1300049,186.1399994,182.3899994,184.0099945,25640100,185.1300049,0.751023065,172.7434982,166.957399,152.6022993,0.682864885,2020,7,2,3
30-07-2020,183.7599945,184.3300018,182.1300049,183.4400024,18061200,183.7599945,-0.740026111,173.6004982,167.347399,152.8181493,0.70706189,2020,7,3,3
31-07-2020,185.4299927,185.75,184.1699982,184.5099945,15876700,185.4299927,0.90879311,174.522998,167.762999,153.0472492,0.70973664,2020,7,4,3
03-08-2020,185.6399994,185.8200073,184.1999969,185.0500031,12897000,185.6399994,0.113253908,175.4059982,168.230799,153.2733992,0.715460022,2020,8,0,3
04-08-2020,189.5899963,189.6000061,185.2100067,185.6100006,20773200,189.5899963,2.12777255,176.4334984,168.7583987,153.5182992,0.802488882,2020,8,1,3
05-08-2020,191.3500061,193.1300049,190.6199951,191.6499939,27078100,191.3500061,0.928324173,177.4964989,169.3675989,153.7727492,0.806282003,2020,8,2,3
06-08-2020,193.8899994,194.4499969,192.5200043,193.7400055,20640100,193.8899994,1.327406953,178.7094986,170.021799,154.0432492,0.795238647,2020,8,3,3
07-08-2020,190.8099976,192.9600067,189.3300018,192.7100067,24570200,190.8099976,-1.588530528,179.7904984,170.6035989,154.2962992,0.922641345,2020,8,4,3
10-08-2020,190.1499939,192.6100006,189.6600037,191.1999969,19047200,190.1499939,-0.345895745,180.8279984,171.1483987,154.5443992,0.941386985,2020,8,0,3
11-08-2020,179.9400024,183.9799957,179.4299927,183.5700073,45355000,179.9400024,-5.369440853,181.3154984,171.4739987,154.7364492,1.631279692,2020,8,1,3
12-08-2020,179.1000061,183.1000061,179.0399933,182.6100006,28660500,179.1000061,-0.466820233,181.7534988,171.8039987,154.9226492,1.639625441,2020,8,2,3
13-08-2020,183.3300018,184.6999969,181.3600006,181.5599976,18596800,183.3300018,2.361806579,182.4834991,172.2785986,155.1360992,1.677566846,2020,8,3,3
14-08-2020,182.5399933,183.7200012,181.4900055,183.4400024,11792000,182.5399933,-0.430921582,183.1044991,172.7037985,155.3475492,1.685485339,2020,8,4,3
17-08-2020,186.5,187.0099945,184.6600037,184.6900024,15709800,186.5,2.169391289,183.8824989,173.2735986,155.5749492,1.733119964,2020,8,0,3
18-08-2020,188.1799927,189.3999939,185.6300049,189.1799927,16291600,188.1799927,0.900800362,184.6414986,173.8427985,155.8036992,1.727478499,2020,8,1,3
19-08-2020,182.2400055,187.4600067,181.7100067,187.2100067,24646900,182.2400055,-3.156545549,184.9719986,174.2623987,156.0020992,1.882541642,2020,8,2,3
20-08-2020,183.5,183.7100067,180.9299927,181.1900024,16692200,183.5,0.691392926,185.287999,174.6609985,156.2088493,1.87938765,2020,8,3,3
21-08-2020,182.0299988,182.8099976,180.4700012,182.1399994,12713700,182.0299988,-0.801090583,185.4544991,175.0537985,156.4197492,1.88507425,2020,8,4,3
24-08-2020,181,182.9299927,180.6900024,182.9100037,11605800,181,-0.565840129,185.3929993,175.4213986,156.6224992,1.837738,2020,8,0,3
25-08-2020,181.2200012,181.25,179.7299957,181.0599976,10056100,181.2200012,0.121547636,185.2664993,175.7991986,156.8372492,1.82723499,2020,8,1,3
26-08-2020,183.3600006,183.5800018,180.1999969,180.2599945,12715800,183.3600006,1.180884767,185.1779991,176.2213986,157.0670992,1.839678184,2020,8,2,3
27-08-2020,181.2400055,185.1699982,179.3699951,185,16299200,181.2400055,-1.156192796,185.0519997,176.5949988,157.2879993,1.850433946,2020,8,3,3
28-08-2020,184.3899994,185.3999939,183.3999939,183.9799957,13200800,184.3899994,1.738023505,185,177.0379987,157.5227993,1.88212521,2020,8,4,3
31-08-2020,184.8300018,185.5299988,184.2799988,184.7899933,10251200,184.8300018,0.238625979,184.9595001,177.4539987,157.7570493,1.882769621,2020,8,0,3
01-09-2020,185.0500031,186.9900055,184.3300018,186.9900055,10662100,185.0500031,0.119028956,184.7325005,177.8531989,157.9894994,1.81539416,2020,9,1,3
02-09-2020,182.6199951,183.8600006,181.5,183.75,11536900,182.6199951,-1.313162872,184.2959999,178.1759988,158.2115493,1.817419252,2020,9,2,3
03-09-2020,181.1399994,182.8200073,180.4900055,182.3000031,12148100,181.1399994,-0.810423703,183.6584999,178.480799,158.4241493,1.784354553,2020,9,3,3
04-09-2020,181.6399994,182.1000061,180.0500031,180.9499969,11567900,181.6399994,0.276029591,183.2,178.7975989,158.6388993,1.763404274,2020,9,4,3
08-09-2020,181.2899933,182.2700043,179.0200043,179.5,13229200,181.2899933,-0.192692196,182.757,179.0925989,158.8515493,1.763211373,2020,9,1,3
09-09-2020,183.0500031,183.2200012,182.1900024,182.5,8424100,183.0500031,0.970825655,182.9125,179.4209988,159.0767993,1.297818812,2020,9,2,3
10-09-2020,182.4600067,184.6799927,182.2799988,184.2299957,9143600,182.4600067,-0.322314301,183.0805,179.7227991,159.3003993,1.294932856,2020,9,3,3
11-09-2020,182.4499969,183.5500031,182.0099945,183.1399994,7662300,182.4499969,-0.005486005,183.0364998,180.0393991,159.5272493,1.18054101,2020,9,4,3
14-09-2020,183.8899994,184.3000031,183.3899994,183.5700073,9709500,183.8899994,0.789258682,183.1040001,180.3775992,159.7579993,1.189540715,2020,9,0,3
15-09-2020,183.4499969,184.6699982,182.9199982,184.4600067,7993700,183.4499969,-0.239274807,182.9514999,180.6869992,159.9901993,1.079865874,2020,9,1,3
16-09-2020,183.9700012,185.0099945,183.3300018,184.9799957,12702400,183.9700012,0.283458316,182.7410004,180.9855994,160.2207493,1.059073241,2020,9,2,3
17-09-2020,182.9600067,183.0899963,181.4799957,181.9199982,8836200,182.9600067,-0.548999565,182.7770004,181.2429996,160.4465993,0.790416079,2020,9,3,3
18-09-2020,183.1999969,184.0899963,182.6399994,183.0700073,9959700,183.1999969,0.131170871,182.7620003,181.5143994,160.6670493,0.775251904,2020,9,4,3
21-09-2020,179.5200043,180.2899933,176.75,179.8399963,17436100,179.5200043,-2.00872966,182.6365005,181.7209995,160.8700494,0.880393084,2020,9,0,3
22-09-2020,178.6499939,180.0200043,178.1100006,179.6300049,7977900,178.6499939,-0.484631437,182.5190002,181.9059995,161.0682993,0.878149474,2020,9,1,3
23-09-2020,174.7899933,177.2599945,174.1000061,176.9799957,18134000,174.7899933,-2.16064973,182.1974998,181.9979993,161.2541493,0.993759172,2020,9,2,3
24-09-2020,175.4400024,176.2400055,173.7700043,174.3600006,11759200,175.4400024,0.371880073,181.8014999,182.0999994,161.4434493,0.951184431,2020,9,3,3
25-09-2020,174.9400024,175.3000031,173.8899994,174.4100037,6779200,174.9400024,-0.284997716,181.4864998,182.2241995,161.6282993,0.92547298,2020,9,4,3
28-09-2020,176.6999969,176.8099976,175.0899963,175.8300018,7109700,176.6999969,1.006056066,181.1019997,182.3557996,161.8171993,0.857946938,2020,9,0,3
29-09-2020,178.1900024,178.3300018,176.9499969,177.1900024,8718500,178.1900024,0.843240248,180.7699997,182.5007996,162.0159994,0.884791162,2020,9,1,3
30-09-2020,177.1199951,178.6100006,176.6600037,177.7100067,8371800,177.1199951,-0.600486733,180.3734993,182.5831995,162.2063493,0.886660426,2020,9,2,3
01-10-2020,178.6999969,179.5,178.0399933,178.7100067,10402800,178.6999969,0.892051646,180.1774994,182.6445993,162.4046494,0.88000015,2020,10,3,4
02-10-2020,178.5399933,179.2899933,178.1600037,178.6900024,7488500,178.5399933,-0.089537585,180.0474991,182.6717993,162.6022993,0.864195904,2020,10,4,4
05-10-2020,179.4100037,180.1399994,178.8999939,179.0200043,6969600,179.4100037,0.487291592,179.9359993,182.6859995,162.8042493,0.869903491,2020,10,0,4
06-10-2020,177.3000031,180.3699951,177.0500031,180.1600037,8632800,177.3000031,-1.176077458,179.7364998,182.5873996,162.9938493,0.904993751,2020,10,1,4
07-10-2020,177.2200012,177.4199982,176.4299927,177.0899963,6410900,177.2200012,-0.045122295,179.4449997,182.4567996,163.1823493,0.869094163,2020,10,2,4
08-10-2020,177.8500061,178.4499969,176.6699982,178.1799927,6530800,177.8500061,0.355493104,179.2144997,182.3111996,163.3718494,0.87554501,2020,10,3,4
09-10-2020,181.0800018,181.1699982,179.9299927,180.1300049,15979800,181.0800018,1.81613473,179.1459999,182.2575998,163.5708994,0.977373219,2020,10,4,4
12-10-2020,180.5599976,180.8300018,180.1900024,180.5700073,4843000,180.5599976,-0.28716825,178.9794998,182.1601999,163.7617993,0.959171823,2020,10,0,4
13-10-2020,177.7200012,178.6000061,177.1000061,178.5599976,8384300,177.7200012,-1.572882353,178.693,182.0017999,163.9387493,1.015046831,2020,10,1,4
14-10-2020,178.2700043,179.5899963,178.2700043,179.0899963,9076600,178.2700043,0.309477295,178.4080002,181.7754001,164.1169493,1.015653002,2020,10,2,4
15-10-2020,178.9199982,179.1499939,177.5899963,177.7100067,6815400,178.9199982,0.364612038,178.2059998,181.5267999,164.2970493,1.017416933,2020,10,3,4
16-10-2020,178.3000031,179.3200073,178.1300049,179.2200012,7260700,178.3000031,-0.34652086,177.9610001,181.215,164.4687994,1.017147271,2020,10,4,4
19-10-2020,178.3899994,179.4799957,178.3699951,179.4100037,6084400,178.3899994,0.05047467,177.9044998,180.9666,164.6314494,0.916236258,2020,10,0,4
20-10-2020,179.25,179.6699982,178.0800018,178.5399933,7121400,179.25,0.482090147,177.9345001,180.7486002,164.7907494,0.916354503,2020,10,1,4
21-10-2020,180.6000061,181.3099976,180.2299957,180.4700012,7548100,180.6000061,0.75314148,178.2250008,180.7618002,164.9538994,0.771454025,2020,10,2,4
22-10-2020,178.8300018,179.0299988,177.7200012,178.8800049,8377000,178.8300018,-0.980068778,178.3945007,180.7564001,165.1137494,0.810737829,2020,10,3,4
23-10-2020,178.6399994,179.1999969,177.7599945,179.0899963,5919300,178.6399994,-0.10624752,178.5795006,180.6626001,165.2767994,0.807261305,2020,10,4,4
26-10-2020,178.5500031,179.1399994,178.2200012,178.75,5105100,178.5500031,-0.050378604,178.6720009,180.5828003,165.4349994,0.779476684,2020,10,0,4
27-10-2020,179.0200043,179.4299927,178.5099945,178.7100067,5826900,179.0200043,0.263232267,178.713501,180.4332004,165.6009994,0.75912982,2020,10,1,4
28-10-2020,176.1300049,176.8500061,175.4400024,176.4499969,11734100,176.1300049,-1.614344386,178.6640015,180.1922006,165.7531994,0.833385059,2020,10,2,4
29-10-2020,175.3999939,176.1399994,174.8300018,175.0200043,8474500,175.3999939,-0.414472813,178.4990013,180.0554004,165.8974994,0.808578214,2020,10,3,4
30-10-2020,176.1999969,177.3600006,175.9499969,177.1799927,7303000,176.1999969,0.456102098,178.3820015,179.9094003,166.0469494,0.817749307,2020,10,4,4
02-11-2020,177.9100037,177.9299927,177.1300049,177.4499969,6498400,177.9100037,0.970491909,178.3070015,179.8270004,166.2035994,0.841644534,2020,11,0,4
03-11-2020,178.9199982,179.3899994,178.3000031,178.9499969,7577200,178.9199982,0.567699672,178.3880013,179.7854004,166.3644994,0.807225826,2020,11,1,4
04-11-2020,178.8200073,179.1900024,177.6600037,178.9299927,11117300,178.8200073,-0.055885785,178.4680016,179.7374005,166.5246494,0.807295175,2020,11,2,4
05-11-2020,182.9299927,183.2899933,180.9700012,181,16102800,182.9299927,2.29839234,178.7220009,179.7288004,166.7036994,0.950444906,2020,11,3,4
06-11-2020,183.1900024,183.5299988,182.1900024,183.3999939,10378300,183.1900024,0.142136214,178.8275009,179.7678003,166.8797495,0.86546056,2020,11,4,4
09-11-2020,175.0800018,176.4499969,173.6399994,176.4199982,29800700,175.0800018,-4.427097823,178.5535011,179.5816003,167.0101994,1.32586334,2020,11,0,4
10-11-2020,175.6600037,176.9100037,175.6600037,176.75,11728500,175.6600037,0.331278173,178.4505013,179.3982004,167.1501994,1.285730865,2020,11,1,4
11-11-2020,174.8999939,175.2799988,174.4400024,174.6999969,9008500,174.8999939,-0.432659541,178.2820007,179.1952002,167.2823994,1.285510391,2020,11,2,4
12-11-2020,175.9600067,176.7700043,175.8399963,176.0399933,7167900,175.9600067,0.606067956,178.1340012,179.0620004,167.4198494,1.291100526,2020,11,3,4
13-11-2020,177.1600037,177.8000031,176.8399963,177.6499939,6469800,177.1600037,0.681971415,178.0770012,178.9824005,167.5589994,1.300180934,2020,11,4,4
16-11-2020,177.1499939,177.9100037,176.8699951,177.2299957,8358500,177.1499939,-0.005650127,178.0150009,178.8926004,167.7029494,1.300072515,2020,11,0,4
17-11-2020,176.5,177.4400024,176.0899963,177.25,8229100,176.5,-0.366917256,177.8775009,178.7968005,167.8532994,1.29644057,2020,11,1,4
18-11-2020,175.4900055,176.8600006,175.3500061,176.2599945,7384700,175.4900055,-0.572234848,177.6220009,178.6456006,167.9976994,1.286027689,2020,11,2,4
19-11-2020,175.1600037,175.2200012,174.1699982,174.3000031,6965100,175.1600037,-0.18804594,177.438501,178.4996005,168.1364995,1.270753294,2020,11,3,4
20-11-2020,175.6900024,176.3800049,175.5800018,176.1199951,6379400,175.6900024,0.302579795,177.2910011,178.3644006,168.2759995,1.273861268,2020,11,4,4
23-11-2020,172.2299957,175.2400055,171.7799988,175.1000061,15510600,172.2299957,-1.969381676,176.9750008,178.1312006,168.3962995,1.342311258,2020,11,0,4
24-11-2020,169.5899963,169.6900024,168.8600006,169.3000031,19504000,169.5899963,-1.532833685,176.5035004,177.8540005,168.5059495,1.371470996,2020,11,1,4
25-11-2020,169.5099945,170.5200043,169.2400055,169.9799957,10286600,169.5099945,-0.047173673,176.1724998,177.5648004,168.6157995,1.334354567,2020,11,2,4
27-11-2020,167.7899933,167.8300018,166.7799988,166.8999939,10569100,167.7899933,-1.014690152,175.7919998,177.2614001,168.7128494,1.346533913,2020,11,4,4
30-11-2020,166.6699982,167.4299927,166.0299988,166.6799927,13210000,166.6699982,-0.66749816,175.3154999,176.9308002,168.8011994,1.340583755,2020,11,0,4
01-12-2020,170.1799927,170.4799957,169.3000031,169.7599945,13533300,170.1799927,2.105954608,174.9289993,176.7439999,168.8975494,1.417664395,2020,12,1,4
02-12-2020,171.4600067,171.7599945,170.1499939,170.5700073,9199700,171.4600067,0.752153069,174.5559998,176.6002002,168.9958994,1.423592682,2020,12,2,4
03-12-2020,172.8099976,172.8500061,171.0800018,172.6399994,10457300,172.8099976,0.787350281,174.2554993,176.5606003,169.0978994,1.440563959,2020,12,3,4
04-12-2020,172.3200073,173.3200073,171.5899963,172.7799988,10098600,172.3200073,-0.283542759,173.725,176.4982004,169.1859995,1.31915659,2020,12,4,4
07-12-2020,174.8899994,175.2899933,172.5099945,172.5599976,10555100,174.8899994,1.49140666,173.3099998,176.4972003,169.2799995,1.375704819,2020,12,0,4
08-12-2020,175.5,175.9299927,174.7200012,175.5099945,6348400,175.5,0.348791019,173.3309998,176.4732004,169.3909995,0.958768156,2020,12,1,4
09-12-2020,172.5,174.0399933,171.2400055,173.9199982,10743200,172.5,-1.709401709,173.1729996,176.3594003,169.4836494,1.029468345,2020,12,2,4
10-12-2020,172.1699982,173.5800018,171.6999969,172.8999939,6564000,172.1699982,-0.191305409,173.0364998,176.2604004,169.5744994,1.026597585,2020,12,3,4
11-12-2020,172.4900055,173.3200073,172.1100006,172.25,6084800,172.4900055,0.185867066,172.8629997,176.1362006,169.6950494,1.016202394,2020,12,4,4
14-12-2020,171.5399933,172.5200043,170.9100037,171.9100037,7644400,171.5399933,-0.550763625,172.5819992,175.9962006,169.8067494,1.003930302,2020,12,0,4
15-12-2020,173.9400024,173.9799957,173.0599976,173.4299927,6840500,173.9400024,1.399095983,172.4214996,175.8868005,169.9069994,1.062456128,2020,12,1,4
16-12-2020,174.8999939,175.0200043,173.0200043,174.1300049,8174700,174.8999939,0.551909533,172.3414993,175.8388004,170.0106994,1.069513014,2020,12,2,4
17-12-2020,176.7400055,177.8699951,176.5800018,177.1499939,9475800,176.7400055,1.052036398,172.4039993,175.8292004,170.1069494,1.088479065,2020,12,3,4
18-12-2020,176.4400024,176.9799957,176.1000061,176.6499939,6789900,176.4400024,-0.169742584,172.4679993,175.8010004,170.2013994,1.088283919,2020,12,4,4
21-12-2020,175.8800049,176.9400024,175.7599945,176.2899933,8168900,175.8800049,-0.317386959,172.4774994,175.6970004,170.2917494,1.089301209,2020,12,0,4
22-12-2020,174.4900055,176.3399963,174.3399963,176.1999969,9442400,174.4900055,-0.790311207,172.5904999,175.5756006,170.3917995,1.00513271,2020,12,1,4
23-12-2020,175.6499939,176.2100067,175.0599976,175.1000061,6542800,175.6499939,0.664787877,172.8934998,175.5342004,170.5003995,0.938609892,2020,12,2,4
24-12-2020,176.3500061,176.3699951,175.5099945,175.5500031,3695400,176.3500061,0.398526747,173.2355003,175.4958005,170.6431995,0.938226364,2020,12,3,4
28-12-2020,175.7100067,177.9100037,175.6300049,177.2599945,7778700,175.7100067,-0.3629143,173.631501,175.4316006,170.8053496,0.904446535,2020,12,0,4
29-12-2020,176.3500061,176.9700012,175.5700073,176.25,5983700,176.3500061,0.364236165,174.1155014,175.3926007,170.9788996,0.879351945,2020,12,1,4
30-12-2020,177.6999969,177.7200012,176.4400024,176.4400024,5914000,177.6999969,0.765517889,174.4915016,175.3788007,171.1495996,0.778686664,2020,12,2,4
31-12-2020,178.3600006,178.3999939,177.3200073,178.0700073,7540800,178.3600006,0.37141456,174.8365013,175.3610007,171.3378996,0.769575264,2020,12,3,4
04-01-2021,182.3300018,182.3999939,180.9600067,181.9700012,14331400,182.3300018,2.225836066,175.3125015,175.3956006,171.5593497,0.885777789,2021,1,0,1
05-01-2021,182.8699951,183.2100067,181.8200073,182.8699951,12718800,182.8699951,0.296162607,175.8400009,175.4764005,171.7731496,0.876066612,2021,1,1,1
06-01-2021,179.8999939,181.5800018,178.2400055,181.4900055,18453500,179.8999939,-1.624105266,176.0905006,175.5016003,171.9411496,0.928699581,2021,1,2,1
07-01-2021,179.4799957,179.9199982,178.8399963,179.6900024,7110200,179.4799957,-0.233462025,176.2895004,175.5202002,172.0715496,0.931111603,2021,1,3,1
08-01-2021,173.3399963,176.9900055,171.4799957,176.8300018,24399900,173.3399963,-3.420993724,176.3315002,175.4066,172.1817496,1.158610555,2021,1,4,1
11-01-2021,173,173.6799927,172.0299988,172.1399994,8571400,173,-0.196144194,176.3730003,175.3439999,172.2805495,1.158659862,2021,1,0,1
12-01-2021,174.1199951,174.1799927,172.3200073,173.1300049,9798500,174.1199951,0.647396021,176.4544998,175.3184,172.3898995,1.166487128,2021,1,1,1
13-01-2021,173.3699951,174.4600067,173.0500031,173.6799927,14110300,173.3699951,-0.430737435,176.5459999,175.2617999,172.4921495,1.16351939,2021,1,2,1
14-01-2021,173.2799988,174.2200012,172.6600037,173.4400024,13522700,173.2799988,-0.051909985,176.5129997,175.1691998,172.6182995,1.12002248,2021,1,3,1
15-01-2021,171.1300049,173.0700073,170.9799957,172.8399963,16172500,171.1300049,-1.240762876,176.3245003,175.0134,172.7266995,1.143912326,2021,1,4,1
19-01-2021,172.5800018,172.8500061,171.9199982,172.7100067,7485700,172.5800018,0.847307256,176.1165001,174.8885999,172.8300996,1.133908106,2021,1,1,1
20-01-2021,175.3899994,175.4700012,173.8200073,174.3699951,9456000,175.3899994,1.628228954,176.0639999,174.7378,172.9437996,1.198589953,2021,1,2,1
21-01-2021,175.2799988,175.5099945,174.5099945,175.1100006,7246800,175.2799988,-0.062717721,176.0339996,174.5795999,173.0357996,1.196648679,2021,1,3,1
22-01-2021,173.8999939,174.2899933,172.3500061,172.8899994,7269600,173.8999939,-0.787314521,176.0044991,174.5559998,173.1250996,1.196546047,2021,1,4,1
25-01-2021,174.0500031,174.9600067,173.1900024,174.8200073,5936800,174.0500031,0.086261737,175.9244995,174.5237997,173.2220996,1.186321694,2021,1,0,1
26-01-2021,173.6199951,174.2599945,173.4199982,173.9799957,4685600,173.6199951,-0.247059998,175.787999,174.4981998,173.2967496,1.182567079,2021,1,1,1
27-01-2021,172.5200043,173.5200043,171.6600037,172.9299927,9036500,172.5200043,-0.633562306,175.6284988,174.4293997,173.3522996,1.187617628,2021,1,2,1
28-01-2021,172.6799927,174.7299957,172.0399933,174.2799988,9392400,172.6799927,0.092736146,175.4449982,174.3397995,173.4022996,1.183759975,2021,1,3,1
29-01-2021,172.6100006,175.1600037,172.6100006,174.8699951,11252800,172.6100006,-0.040532817,175.1904984,174.2489996,173.4560995,1.166393042,2021,1,4,1
01-02-2021,174.2299957,175.2599945,174.0599976,175.0200043,9105500,174.2299957,0.938529119,174.9839981,174.2035995,173.5186995,1.186172622,2021,2,0,1
02-02-2021,172.1100006,172.5299988,171.5099945,172.4900055,7221700,172.1100006,-1.216779641,174.472998,174.1359995,173.5863995,1.073778345,2021,2,1,1
03-02-2021,171.8500061,172.5899963,171.5,172.3600006,4658100,171.8500061,-0.151062986,173.9219986,174.0697995,173.6471495,1.065720602,2021,2,2,1
04-02-2021,168.1499939,168.3999939,167.3399963,168.2899933,13736600,168.1499939,-2.153047469,173.3344986,173.9189993,173.6948495,1.105985501,2021,2,3,1
05-02-2021,169.8099976,170.1799927,168.6699982,168.9900055,6538500,169.8099976,0.987216011,172.8509987,173.8705994,173.7352495,1.144672758,2021,2,4,1
08-02-2021,171.5200043,172.3999939,171.4900055,171.9799957,6887500,171.5200043,1.007011801,172.7599991,173.9091995,173.7761495,0.906673122,2021,2,0,1
09-02-2021,172.0800018,173.0299988,171.75,172.5700073,5131800,172.0800018,0.326491106,172.7139992,173.9605997,173.8233495,0.909730786,2021,2,1,1
10-02-2021,172.7100067,173.2200012,172.0099945,173.1499939,6112800,172.7100067,0.36611162,172.6434998,174.0589999,173.8790996,0.900957765,2021,2,2,1
11-02-2021,171.2100067,172.8699951,170.7100067,172.6999969,5994500,171.2100067,-0.86850787,172.5355003,174.1498001,173.9309496,0.916221069,2021,2,3,1
12-02-2021,170.6900024,171.6499939,169.8800049,170.2899933,6018900,170.6900024,-0.303723061,172.4060005,174.1600003,173.9757497,0.917852058,2021,2,4,1
16-02-2021,168.2400055,170.0700073,167.7299957,168.1399994,14761100,168.2400055,-1.435348827,172.2615005,174.0956003,174.0229497,0.931826283,2021,2,1,1
17-02-2021,166.3300018,167.3399963,165.8500061,166.9199982,11400700,166.3300018,-1.135285069,171.9490005,173.9660004,174.0556997,0.93332964,2021,2,2,1
18-02-2021,166.3200073,167.3000031,165.7299957,166.9799957,7498200,166.3200073,-0.006008842,171.4955009,173.8460004,174.0855997,0.83280248,2021,2,3,1
19-02-2021,167.0099945,167.9400024,166.6000061,166.7599945,8273500,167.0099945,0.41485519,171.0820007,173.6884003,174.1155497,0.845560932,2021,2,4,1
22-02-2021,169.5099945,169.8899994,168.3000031,168.5399933,10072000,169.5099945,1.496916402,170.8625008,173.5686002,174.1683497,0.918567871,2021,2,0,1
23-02-2021,169.1199951,169.7400055,168.2799988,169.4799957,8616800,169.1199951,-0.230074569,170.6160004,173.5010001,174.2069997,0.917484402,2021,2,1,1
24-02-2021,169,169.1399994,167.1499939,167.6499939,8890600,169,-0.070952649,170.3850006,173.4376001,174.2498997,0.917243401,2021,2,2,1
25-02-2021,165.8200073,167.6600037,165.4499969,166.9199982,16359400,165.8200073,-1.881652471,170.0500008,173.3042001,174.2818997,0.992612823,2021,2,3,1
26-02-2021,161.8099976,165.1000061,160.9499969,165,23730400,161.8099976,-2.41829067,169.506501,173.1096002,174.2907497,1.106786579,2021,2,4,1
01-03-2021,161.5299988,163.3500061,161.1600037,163.0299988,13828300,161.5299988,-0.173041705,168.9525009,172.8614001,174.2904997,1.105429513,2021,3,0,1
02-03-2021,162.4100037,162.9299927,161.2200012,161.9299927,11424600,162.4100037,0.544793468,168.3615013,172.6116003,174.2874998,1.085054827,2021,3,1,1
03-03-2021,160.6199951,161.6900024,159.4900055,160.6100006,13059900,160.6199951,-1.102154119,167.787001,172.2892001,174.2709498,1.080500995,2021,3,2,1
04-03-2021,159.0399933,161.4600067,158.4299927,160.6000061,13870100,159.0399933,-0.983689378,167.1465004,171.9412,174.2526997,1.088875015,2021,3,3,1
05-03-2021,159.1399994,159.8200073,158.5500031,159.6600037,12821600,159.1399994,0.062881104,166.6960007,171.6063998,174.2270998,1.008864126,2021,3,4,1
08-03-2021,157.4900055,158.7400055,157.1300049,158.5800018,12134900,157.4900055,-1.036819092,166.0800011,171.2663998,174.1912998,0.977117587,2021,3,0,1
09-03-2021,160.8399963,161.25,160.4199982,160.75,10382600,160.8399963,2.127113295,165.5460007,170.9701999,174.1842498,1.086279639,2021,3,1,1
10-03-2021,161.6600037,161.7799988,160.6600037,161.0599976,7962000,161.6600037,0.509827992,165.0250008,170.6763998,174.1764998,1.09273516,2021,3,2,1
11-03-2021,161.5200043,161.9799957,161.1199951,161.4700012,6749200,161.5200043,-0.08660113,164.4655006,170.3925998,174.1796498,1.0827195,2021,3,3,1
12-03-2021,161.4900055,161.6900024,159.3500061,159.5399933,8608500,161.4900055,-0.018572795,163.9795006,170.0953998,174.1811999,1.077085869,2021,3,4,1
15-03-2021,162.1999969,162.5500031,161.4299927,162.3099976,8104500,162.1999969,0.4396504,163.5550003,169.7853998,174.1835999,1.08921079,2021,3,0,1
16-03-2021,162.3500061,163.1999969,161.8099976,162.3600006,7547400,162.3500061,0.092484068,163.2605003,169.4651999,174.1807999,1.054665619,2021,3,1,1
17-03-2021,163.5099945,164.1499939,161.4799957,162.2700043,12626700,163.5099945,0.714498528,163.1195,169.0887997,174.1800498,1.046891459,2021,3,2,1
18-03-2021,162.5599976,162.8200073,161.1100006,161.1499939,8711100,162.5599976,-0.581002373,162.9314995,168.6825998,174.1798498,1.052625102,2021,3,3,1
19-03-2021,163.2400055,163.4299927,162.4299927,162.5599976,6868900,163.2400055,0.418311974,162.743,168.3494,174.1980498,1.052715924,2021,3,4,1
22-03-2021,163,163.1300049,162.1600037,162.2700043,5240000,163,-0.147026149,162.4175003,168.0198001,174.2066498,0.98258394,2021,3,0,1
23-03-2021,161.8099976,162.4900055,161.5899963,162.4499969,6048300,161.8099976,-0.730062847,162.0520004,167.7892001,174.2256498,0.989962772,2021,3,1,1
24-03-2021,162.3699951,162.8899994,161.9400024,162.2100067,6183700,162.3699951,0.346083411,161.7205002,167.5766,174.2388998,0.997542118,2021,3,2,1
25-03-2021,161.7799988,163.5800018,161.3200073,163.0599976,8398600,161.7799988,-0.363365373,161.5184998,167.3298001,174.2414998,0.91696014,2021,3,3,1
26-03-2021,162.2400055,162.7299957,161.6499939,161.7100067,6153900,162.2400055,0.284340906,161.5400002,167.1072003,174.2348498,0.742952283,2021,3,4,1
29-03-2021,160.3099976,161.5200043,159.8300018,161.4600067,8409300,160.3099976,-1.189600511,161.4790001,166.8478003,174.2244498,0.789850457,2021,3,0,1
30-03-2021,157.5700073,158.1999969,157.5500031,157.9400024,8353200,157.5700073,-1.709182382,161.2370003,166.5766003,174.1991998,0.860427158,2021,3,1,1
